gpu_0_util,gpu_0_memory_used_mb,gpu_0_memory_total_mb,gpu_0_memory_pct,gpu_0_temp_c,gpu_0_power_w,cpu_percent,cpu_process_percent,memory_system_mb,memory_available_mb,memory_percent,memory_process_mb,io_read_rate_mbps,io_write_rate_mbps,io_wait_pct,step,timestamp,epoch
52.0,9642.0,24576.0,39.2333984375,44.0,0.0,10.1,97.8,257656.52734375,238505.37109375,7.4,3445.8515625,0.0,27.26,0.0,0,2025-10-08T03:14:32,3
98.0,9642.0,24576.0,39.2333984375,50.0,0.0,13.2,108.3,257656.52734375,238872.484375,7.3,3346.97265625,0.0,0.0,0.0,10,2025-10-08T03:14:34,3
