gpu_0_util,gpu_0_memory_used_mb,gpu_0_memory_total_mb,gpu_0_memory_pct,gpu_0_temp_c,gpu_0_power_w,cpu_percent,cpu_process_percent,memory_system_mb,memory_available_mb,memory_percent,memory_process_mb,io_read_rate_mbps,io_write_rate_mbps,io_wait_pct,step,timestamp,epoch
42.0,9642.0,24576.0,39.2333984375,48.0,0.0,10.9,119.1,257656.52734375,238524.390625,7.4,3427.86328125,0.0,30.87,0.0,0,2025-10-08T03:14:58,6
98.0,9642.0,24576.0,39.2333984375,54.0,0.0,11.9,106.4,257656.52734375,238683.453125,7.4,3346.984375,0.0,0.0,0.0,10,2025-10-08T03:15:00,6
