gpu_0_util,gpu_0_memory_used_mb,gpu_0_memory_total_mb,gpu_0_memory_pct,gpu_0_temp_c,gpu_0_power_w,cpu_percent,cpu_process_percent,memory_system_mb,memory_available_mb,memory_percent,memory_process_mb,io_read_rate_mbps,io_write_rate_mbps,io_wait_pct,step,timestamp,epoch
1.0,9642.0,24576.0,39.2333984375,42.0,0.0,11.2,110.5,257656.52734375,238810.0390625,7.3,3495.92578125,0.0,27.95,0.0,0,2025-10-08T03:14:23,2
98.0,9642.0,24576.0,39.2333984375,49.0,0.0,11.4,105.6,257656.52734375,239002.859375,7.2,3346.87890625,0.0,0.0,0.0,10,2025-10-08T03:14:25,2
