gpu_0_util,gpu_0_memory_used_mb,gpu_0_memory_total_mb,gpu_0_memory_pct,gpu_0_temp_c,gpu_0_power_w,cpu_percent,cpu_process_percent,memory_system_mb,memory_available_mb,memory_percent,memory_process_mb,io_read_rate_mbps,io_write_rate_mbps,io_wait_pct,step,timestamp,epoch
0.0,9642.0,24576.0,39.2333984375,47.0,0.0,10.6,113.9,257656.52734375,238640.35546875,7.4,3436.859375,0.0,27.15,0.0,0,2025-10-08T03:14:50,5
98.0,9642.0,24576.0,39.2333984375,53.0,0.0,11.8,103.3,257656.52734375,238738.39453125,7.3,3346.98046875,0.0,0.0,0.0,10,2025-10-08T03:14:52,5
